Key_Dataset,Key_Run,Key_Fold,Key_Scheme,Key_Scheme_options,Key_Scheme_version_ID,Date_time,Number_of_training_instances,Number_of_testing_instances,Mean_absolute_error,Root_mean_squared_error,Relative_absolute_error,Root_relative_squared_error,Correlation_coefficient,Number_unclassified,Percent_unclassified,SF_prior_entropy,SF_scheme_entropy,SF_entropy_gain,SF_mean_prior_entropy,SF_mean_scheme_entropy,SF_mean_entropy_gain,Elapsed_Time_training,Elapsed_Time_testing,UserCPU_Time_training,UserCPU_Time_testing,UserCPU_Time_millis_training,UserCPU_Time_millis_testing,Serialized_Model_Size,Serialized_Train_Set_Size,Serialized_Test_Set_Size,Coverage_of_Test_Cases_By_Regions,Size_of_Predicted_Regions,Summary
student_analysis(numbers),5,9,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 4',-3364580862046573747,2.02008161133E7,148.0,16.0,1.0532089294984348,1.4167845221490678,111.40169421123137,129.64091096469002,-0.23556038475176208,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,0.0,0.0,0.0,0.0,6437.0,23981.0,4313.0,NaN,NaN,?
student_analysis(numbers),5,10,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 4',-3364580862046573747,2.02008161133E7,148.0,16.0,5.562000855773255,16.365246572797997,117.07323037043922,102.35573542321143,-0.08492278623659938,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.016,0.0,0.015600099999999999,0.0,15.6001,0.0,6445.0,23981.0,4313.0,NaN,NaN,?
student_analysis(numbers),6,1,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 4',-3364580862046573747,2.02008161133E7,147.0,17.0,2.222617502149173,2.8741807452570525,150.66022300630277,118.91664481350834,-0.045001131628826865,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.016,0.0,0.015600099999999999,0.0,15.6001,0.0,6437.0,23832.0,4462.0,NaN,NaN,?
student_analysis(numbers),6,2,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 4',-3364580862046573747,2.02008161133E7,147.0,17.0,1.8979403114320539,2.1484066889687474,189.02567467926272,182.12495469770153,-0.13874319117542994,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,0.0,0.0,0.0,0.0,6437.0,23832.0,4462.0,NaN,NaN,?
student_analysis(numbers),6,3,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 4',-3364580862046573747,2.02008161133E7,147.0,17.0,5.097784760341705,15.89803001882418,113.37429710295451,102.40206107766738,-0.2653202979923974,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.015,0.0,0.015600099999999999,0.0,15.6001,6437.0,23832.0,4462.0,NaN,NaN,?
student_analysis(numbers),6,4,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 4',-3364580862046573747,2.02008161133E7,147.0,17.0,2.4029558222358047,4.1546762059581335,234.8282836249932,353.96519952274014,0.7323365117583056,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,0.0,0.0,0.0,0.0,6437.0,23832.0,4462.0,NaN,NaN,?
student_analysis(numbers),6,5,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 4',-3364580862046573747,2.02008161133E7,148.0,16.0,2.3436729945337857,2.7025588772822076,314.5627293297729,290.2431774407627,-0.14770102109622138,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,0.0,0.0,0.0,0.0,6437.0,23981.0,4313.0,NaN,NaN,?
student_analysis(numbers),6,6,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 4',-3364580862046573747,2.02008161133E7,148.0,16.0,1.2467923431353474,1.6470221895796442,139.59226241569814,149.4536754325515,-0.20437960891617318,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,0.0,0.0,0.0,0.0,6437.0,23981.0,4313.0,NaN,NaN,?
student_analysis(numbers),6,7,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 4',-3364580862046573747,2.02008161133E7,148.0,16.0,1.7332599876657577,2.091146540304385,125.33559300748894,131.0129029693938,0.030216042676043626,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,0.0,0.0,0.0,0.0,6429.0,23981.0,4313.0,NaN,NaN,?
student_analysis(numbers),6,8,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 4',-3364580862046573747,2.02008161133E7,148.0,16.0,2.5624513553106176,4.231016510785179,159.36178462784966,136.86343414019225,-0.488450915850304,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,0.0,0.0,0.0,0.0,6429.0,23981.0,4313.0,NaN,NaN,?
student_analysis(numbers),6,9,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 4',-3364580862046573747,2.02008161133E7,148.0,16.0,5.796168617954223,16.93341072507235,98.13590757151843,100.33401101089518,-0.009686059842166736,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,0.0,0.0,0.0,0.0,6429.0,23981.0,4313.0,NaN,NaN,?
student_analysis(numbers),6,10,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 4',-3364580862046573747,2.02008161133E7,148.0,16.0,2.5158086222246707,2.901037700096942,177.15002317703764,182.63655614729117,-0.1769876216854917,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.016,0.0,0.0,0.0,0.0,0.0,6429.0,23981.0,4313.0,NaN,NaN,?
student_analysis(numbers),7,1,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 4',-3364580862046573747,2.02008161133E7,147.0,17.0,3.014591364122695,4.589390964788819,200.69381542374398,154.8342941037231,-0.4958059968899768,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,0.0,0.0,0.0,0.0,6429.0,23832.0,4462.0,NaN,NaN,?
student_analysis(numbers),7,2,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 4',-3364580862046573747,2.02008161133E7,147.0,17.0,2.0987046024809017,2.5935951397455437,128.85319916997423,104.44002196895737,0.23207574303364098,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,0.0,0.0,0.0,0.0,6437.0,23832.0,4462.0,NaN,NaN,?
student_analysis(numbers),7,3,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 4',-3364580862046573747,2.02008161133E7,147.0,17.0,1.795591685310028,2.2756800560519377,156.30679680633602,166.64197810419645,-0.4120944631403694,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,0.0,0.0,0.0,0.0,6437.0,23832.0,4462.0,NaN,NaN,?
student_analysis(numbers),7,4,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 4',-3364580862046573747,2.02008161133E7,147.0,17.0,1.6827398236803195,2.369414719212008,125.24868008250061,101.64739729370568,0.14585110839816656,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.016,0.0,0.015600099999999999,0.0,15.6001,0.0,6429.0,23832.0,4462.0,NaN,NaN,?
student_analysis(numbers),7,5,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 4',-3364580862046573747,2.02008161133E7,148.0,16.0,5.2840615333769145,17.306381928101533,103.85044554941013,103.26137580319484,-0.852105996947275,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,0.0,0.0,0.0,0.0,6429.0,23981.0,4313.0,NaN,NaN,?
student_analysis(numbers),7,6,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 4',-3364580862046573747,2.02008161133E7,148.0,16.0,2.3442680224963386,2.9125574020259477,210.91799638256154,228.86744536764422,-0.21820062013477184,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,0.0,0.0,0.0,0.0,6437.0,23981.0,4313.0,NaN,NaN,?
student_analysis(numbers),7,7,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 4',-3364580862046573747,2.02008161133E7,148.0,16.0,2.275291456665083,2.850881659863884,204.93318499525773,220.8845026164136,-0.19356263387664704,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.016,0.0,0.015600099999999999,0.0,15.6001,0.0,6445.0,23981.0,4313.0,NaN,NaN,?
student_analysis(numbers),7,8,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 4',-3364580862046573747,2.02008161133E7,148.0,16.0,1.6489818275751829,2.004402856943598,144.5926808708921,142.7367040854317,-0.07974236283129862,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,0.0,0.0,0.0,0.0,6429.0,23981.0,4313.0,NaN,NaN,?
student_analysis(numbers),7,9,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 4',-3364580862046573747,2.02008161133E7,148.0,16.0,6.683975001770438,16.87728373788844,133.76436810409106,105.36388539726778,-0.07086869670584232,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.016,0.0,0.015600099999999999,0.0,15.6001,0.0,6445.0,23981.0,4313.0,NaN,NaN,?
student_analysis(numbers),7,10,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 4',-3364580862046573747,2.02008161133E7,148.0,16.0,1.7229386854479367,2.049983582993281,155.94255417356084,160.85863639499792,-0.01992213969422688,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,0.0,0.0,0.0,0.0,6429.0,23981.0,4313.0,NaN,NaN,?
student_analysis(numbers),8,1,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 4',-3364580862046573747,2.02008161133E7,147.0,17.0,2.2113699932024904,2.7166403033730884,174.14644794095443,195.20304486330718,-0.6702344215139335,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,0.0,0.0,0.0,0.0,6437.0,23832.0,4462.0,NaN,NaN,?
student_analysis(numbers),8,2,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 4',-3364580862046573747,2.02008161133E7,147.0,17.0,2.882793613179795,4.494293840994174,292.0894987652577,379.6744341863174,0.5483176688532746,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,0.0,0.0,0.0,0.0,6437.0,23832.0,4462.0,NaN,NaN,?
student_analysis(numbers),8,3,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 4',-3364580862046573747,2.02008161133E7,147.0,17.0,6.106112311839226,16.328981161299616,119.88803978491755,103.40814426231115,-0.1515394084468331,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.016,0.0,0.015600099999999999,0.0,15.6001,0.0,6429.0,23832.0,4462.0,NaN,NaN,?
student_analysis(numbers),8,4,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 4',-3364580862046573747,2.02008161133E7,147.0,17.0,2.2031014415912584,2.876480239631327,170.16925287362724,123.22266400654286,0.11549552197303051,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,0.0,0.0,0.0,0.0,6429.0,23832.0,4462.0,NaN,NaN,?
student_analysis(numbers),8,5,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 4',-3364580862046573747,2.02008161133E7,148.0,16.0,5.547654221730123,17.366145810306975,109.23993651134022,103.6895352966667,-0.6597236596765106,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.015,0.0,0.015600099999999999,0.0,15.6001,0.0,6429.0,23981.0,4313.0,NaN,NaN,?
student_analysis(numbers),8,6,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 4',-3364580862046573747,2.02008161133E7,148.0,16.0,1.6882848286163838,2.0448805213699295,156.73598398882496,160.6551109752178,0.19801687874984175,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,0.0,0.0,0.0,0.0,6437.0,23981.0,4313.0,NaN,NaN,?
student_analysis(numbers),8,7,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 4',-3364580862046573747,2.02008161133E7,148.0,16.0,2.228211811232075,2.597239957736334,239.649254628089,231.2286095574777,-0.3330457940995701,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.016,0.0,0.015600099999999999,0.0,15.6001,0.0,6437.0,23981.0,4313.0,NaN,NaN,?
student_analysis(numbers),8,8,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 4',-3364580862046573747,2.02008161133E7,148.0,16.0,2.105693988837431,2.573896690135681,136.98490354918093,103.84828457186293,0.17556833141111683,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,0.0,0.0,0.0,0.0,6437.0,23981.0,4313.0,NaN,NaN,?
student_analysis(numbers),8,9,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 4',-3364580862046573747,2.02008161133E7,148.0,16.0,3.2968074258698663,3.7928908347204424,243.96557925621414,234.10218506612532,-0.5297454645372206,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,0.0,0.0,0.0,0.0,6445.0,23981.0,4313.0,NaN,NaN,?
student_analysis(numbers),8,10,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 4',-3364580862046573747,2.02008161133E7,148.0,16.0,1.0615663231528354,1.3433688034427698,103.56454471553664,107.65820307670339,0.0927792864607816,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,0.0,0.0,0.0,0.0,6429.0,23981.0,4313.0,NaN,NaN,?
student_analysis(numbers),9,1,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 4',-3364580862046573747,2.02008161133E7,147.0,17.0,2.8729297451740856,4.289120161147668,174.37475155018456,141.83994916992847,-0.4777954240109904,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.015,0.0,0.0,0.0,0.0,0.0,6429.0,23832.0,4462.0,NaN,NaN,?
student_analysis(numbers),9,2,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 4',-3364580862046573747,2.02008161133E7,147.0,17.0,4.975549192649342,16.86537026067122,106.13421772214241,103.78030205443908,-0.47160149030121046,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,0.0,0.0,0.0,0.0,6429.0,23832.0,4462.0,NaN,NaN,?
student_analysis(numbers),9,3,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 4',-3364580862046573747,2.02008161133E7,147.0,17.0,1.9654504683139933,2.4273349483620454,151.89121710986808,161.56305332181086,-0.04739602622237641,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,0.0,0.0,0.0,0.0,6437.0,23832.0,4462.0,NaN,NaN,?
student_analysis(numbers),9,4,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 4',-3364580862046573747,2.02008161133E7,147.0,17.0,1.4709119594715152,1.71936918137012,139.91110793276783,133.33671020987504,0.21485859101799648,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,0.0,0.0,0.0,0.0,6429.0,23832.0,4462.0,NaN,NaN,?
student_analysis(numbers),9,5,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 4',-3364580862046573747,2.02008161133E7,148.0,16.0,2.0394350726718002,2.476367507937108,186.18257062298628,191.58216067856927,-0.3159468248930273,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,0.0,0.0,0.0,0.0,6429.0,23981.0,4313.0,NaN,NaN,?
student_analysis(numbers),9,6,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 4',-3364580862046573747,2.02008161133E7,148.0,16.0,5.818476555612446,16.484186912641032,110.53386579365522,102.35108352583623,-0.1649094448673061,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.016,0.0,0.015600099999999999,0.0,15.6001,6437.0,23981.0,4313.0,NaN,NaN,?
student_analysis(numbers),9,7,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 4',-3364580862046573747,2.02008161133E7,148.0,16.0,1.8872623837355107,2.1372906835029424,173.27357240230222,166.0835476085332,-0.46008572363500755,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,0.0,0.0,0.0,0.0,6437.0,23981.0,4313.0,NaN,NaN,?
student_analysis(numbers),9,8,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 4',-3364580862046573747,2.02008161133E7,148.0,16.0,2.7340875268760967,3.354691485814172,221.4344876148708,228.22232099119537,-0.35911079664741646,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,0.0,0.0,0.0,0.0,6437.0,23981.0,4313.0,NaN,NaN,?
student_analysis(numbers),9,9,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 4',-3364580862046573747,2.02008161133E7,148.0,16.0,2.657221365027081,4.48131109703651,153.1541182760743,172.76333241904297,0.4936813091546988,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,0.0,0.0,0.0,0.0,6437.0,23981.0,4313.0,NaN,NaN,?
student_analysis(numbers),9,10,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 4',-3364580862046573747,2.02008161133E7,148.0,16.0,2.051674943089002,2.4981396004099232,247.0720892258013,254.7564995913886,-0.5838593007716489,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,0.0,0.0,0.0,0.0,6437.0,23981.0,4313.0,NaN,NaN,?
student_analysis(numbers),10,1,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 4',-3364580862046573747,2.02008161133E7,147.0,17.0,3.2923525047225897,4.722737362018646,303.3102918051906,369.2464704009317,0.4719414201391392,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,0.0,0.0,0.0,0.0,6437.0,23832.0,4462.0,NaN,NaN,?
student_analysis(numbers),10,2,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 4',-3364580862046573747,2.02008161133E7,147.0,17.0,1.7036174136316364,2.1485440209285005,158.8051256972751,167.93900521350534,0.12339415500952877,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,0.0,0.0,0.0,0.0,6437.0,23832.0,4462.0,NaN,NaN,?
student_analysis(numbers),10,3,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 4',-3364580862046573747,2.02008161133E7,147.0,17.0,5.572561392911936,16.252613602693884,107.73642088306974,102.82879546158728,-0.35766664647388663,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,0.0,0.0,0.0,0.0,6429.0,23832.0,4462.0,NaN,NaN,?
student_analysis(numbers),10,4,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 4',-3364580862046573747,2.02008161133E7,147.0,17.0,2.001454932746224,2.5364655742850797,138.7421720065713,106.264929413987,0.1983280912797496,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,0.0,0.0,0.0,0.0,6437.0,23832.0,4462.0,NaN,NaN,?
student_analysis(numbers),10,5,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 4',-3364580862046573747,2.02008161133E7,148.0,16.0,2.773100548111855,3.272891694377588,234.24732452694911,243.92941618023036,-0.3568133382340497,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.015,0.0,0.015600099999999999,0.0,15.6001,0.0,6445.0,23981.0,4313.0,NaN,NaN,?
student_analysis(numbers),10,6,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 4',-3364580862046573747,2.02008161133E7,148.0,16.0,1.7569226810577188,2.064027442901626,128.48427910896757,131.42175467356742,0.049623616061333496,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,0.0,0.0,0.0,0.0,6429.0,23981.0,4313.0,NaN,NaN,?
student_analysis(numbers),10,7,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 4',-3364580862046573747,2.02008161133E7,148.0,16.0,5.144803295750366,17.30329037993097,102.43421220013468,103.28797529510807,-0.6777748790851988,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,0.0,0.0,0.0,0.0,6429.0,23981.0,4313.0,NaN,NaN,?
student_analysis(numbers),10,8,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 4',-3364580862046573747,2.02008161133E7,148.0,16.0,1.651859033228304,2.3518624640616625,112.99265099527483,95.41005582189887,0.1792559995547111,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,0.0,0.0,0.0,0.0,6429.0,23981.0,4313.0,NaN,NaN,?
student_analysis(numbers),10,9,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 4',-3364580862046573747,2.02008161133E7,148.0,16.0,2.2677130217573067,2.976748430217935,187.93535081353065,222.22561525721625,-0.5195307633646914,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,0.0,0.0,0.0,0.0,6445.0,23981.0,4313.0,NaN,NaN,?
student_analysis(numbers),10,10,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 4',-3364580862046573747,2.02008161133E7,148.0,16.0,1.8301872962115748,2.1471469133463374,172.12348732308712,170.705279506438,-0.3377656768881597,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.016,0.0,0.015600099999999999,0.0,15.6001,0.0,6429.0,23981.0,4313.0,NaN,NaN,?
